Name,Description,Note,Created,Last edited time,length,Created by,Days
巧合的數量無限多，發生的時候完全不會被察覺。,《生命中不能承受之輕【全新版】》,,"December 24, 2022 11:36 PM","May 2, 2023 9:08 AM",22,imac-fly,128
當你提高想法受到的上限，就會擴大生活的上限。,《成功，從聚焦一件事開始》,,"April 26, 2022 6:07 PM","April 26, 2022 6:07 PM",22,imac-fly,0
我努力將體重或BMI保持在健康年限的最佳範圍。,"《可不可以不變老？》",,"February 4, 2023 11:12 AM","May 2, 2023 9:08 AM",23,imac-fly,86
有限資源烹飪可以讓練習擴散性思考與聚斂性思考。,《創意天才的蝴蝶思考術》,,"December 28, 2022 9:07 AM","December 28, 2022 9:07 AM",23,imac-fly,0
"只要內心的界限不明朗，外在的界線也不會清楚。","《我與內心團隊的溝通心理學》",,"April 8, 2023 6:49 PM","April 8, 2023 6:49 PM",24,imac-fly,0
禪坐修行時，不斷思考一己生命有限，是很重要的事。,《最後一次相遇，我們只談喜悅》,,"May 16, 2022 2:18 PM","May 2, 2023 9:08 AM",24,imac-fly,350
"我真正的家，並不受限於某一個特定的空間或時間。","《我真正的家，就在當下》",,"March 28, 2023 9:23 AM","March 28, 2023 9:23 AM",25,imac-fly,0
有限的不幸就是一個具有感知能力的成年人自然的狀態。,《冬之夢─費茲傑羅短篇傑作選》,,"May 25, 2022 12:42 PM","April 27, 2023 3:40 PM",25,imac-fly,337
我們的所有苦痛，不外乎就是我們的完美和無限本性努力。,"《禪的正門》",,"March 25, 2023 5:14 PM","April 28, 2023 1:36 PM",26,imac-fly,33
"透過笑，我們有限的生命與脆弱的存在稍稍得到補償。","《論幽默》",,"February 6, 2023 12:01 PM","February 6, 2023 12:01 PM",26,imac-fly,0
宇宙速限只適用於物體之間的相對速度，而不是絕對速度。,《這世界難捉摸》,,"September 21, 2022 9:57 PM","September 21, 2022 9:57 PM",26,imac-fly,0
生命的自由展示的不是全然的自我，反而是自我的有限性。,《如何獨處》,,"September 13, 2022 11:15 AM","May 2, 2023 9:08 AM",26,imac-fly,230
你明白要讓事情有所不同，必須集中自身有限的關懷能力。,《人生4千個禮拜》,,"July 11, 2022 6:28 AM","May 2, 2023 9:08 AM",26,imac-fly,295
由於人們拒絕面對有限性，多年卡在沒有結果的關係之中。,《人生4千個禮拜》,,"July 4, 2022 6:28 AM","July 4, 2022 6:28 AM",26,imac-fly,0
如果能體驗對方人格的無限性，對方便永遠不會這般熟悉。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 8, 2022 4:48 PM","May 2, 2023 9:08 AM",26,imac-fly,358
設立明確的底限能降低不確定性，讓做決定變得更容易一些。,"《雙薪家庭進化論》",,"February 28, 2023 12:13 PM","May 2, 2023 9:09 AM",27,imac-fly,62
"玩耍不受限於固定的規矩和守則，走向未定且不受限制。","《人慈》",,"February 4, 2023 10:26 PM","February 4, 2023 10:26 PM",27,imac-fly,0
有哪些態度，使你在目前生活中富裕和奢華的程度受到限制。,《創作，是心靈療癒的旅程》,,"November 9, 2022 4:08 PM","May 2, 2023 9:08 AM",27,imac-fly,173
從海德格的奇特角度來看，還不如說我們是一段有限的時間。,《人生4千個禮拜》,,"July 14, 2022 10:46 AM","May 2, 2023 9:09 AM",27,imac-fly,291
若是內心與外境的對立能消失、忘卻，那就能超越理性的限制。,"《禪學入門》",,"March 29, 2023 11:38 AM","April 29, 2023 4:39 AM",28,imac-fly,30
"共同協商包含深入溝通三個層面──價值觀、底限與恐懼。","《雙薪家庭進化論》",,"February 28, 2023 11:55 AM","February 28, 2023 11:55 AM",28,imac-fly,0
"我們認為野性是永久的；但在現實中，自然是受限的變動。","《釋控》",,"February 7, 2023 1:33 PM","February 7, 2023 1:33 PM",28,imac-fly,0
因為聆聽，我們發現外在天地的遼闊，也看見內在宇宙的無限。,《聆聽之路》,,"September 27, 2022 5:56 PM","May 2, 2023 9:08 AM",28,imac-fly,216
當你試著專心做你認為重要的事，你是在被迫面對自身的極限。,《人生4千個禮拜》,,"May 27, 2022 9:58 PM","May 2, 2023 9:08 AM",28,imac-fly,339
意志力是一種有限的資源，很快就會耗盡，也無法長期提升太多。,"《卡片盒筆記》",,"March 22, 2023 11:35 AM","May 2, 2023 9:08 AM",29,imac-fly,40
在練習與自己對齊的過程中，也需要不斷地對外劃出自己的界限。,《與自己對齊》,,"December 10, 2022 10:05 PM","May 2, 2023 9:09 AM",29,imac-fly,142
但是有限的人類生活有一個避不開的事實：你將不得不做出選擇。,《人生4千個禮拜》,,"July 7, 2022 6:33 AM","July 7, 2022 6:33 AM",29,imac-fly,0
"拒絕妥協、拒絕受限，從好好生活出發，認真對待自己的創作。","《向世界出發，走回真實人生》",,"April 17, 2023 12:52 PM","April 17, 2023 12:52 PM",30,imac-fly,0
真正限制我們的不是身體上的自我，而是我們看待身體限制的心態。,"《這樣做，大腦愈用愈聰明》",,"April 5, 2023 12:25 PM","May 2, 2023 9:09 AM",30,imac-fly,26
"「上班族」對我來說，不是一種認同，而是一系列限制的總和。","《我的99個私抽屜》",,"March 10, 2023 7:05 PM","March 10, 2023 7:05 PM",30,imac-fly,0
想像比知識重要，  因為知識只限於我們目前知道與了解的一切。,"《掠食者思考》",,"January 30, 2023 11:00 AM","May 2, 2023 9:09 AM",30,imac-fly,91
"吸引和留住員工的創意選項其實很多，只受雙方想像力的局限。","《華頓商學院最受歡迎的談判課》",,"January 27, 2023 11:27 AM","January 27, 2023 11:27 AM",30,imac-fly,0
游牧者都是勇敢的，且有時因為資源有限，所以充滿冒險犯難精神。,"《新游牧者之歌》
",,"January 7, 2023 2:19 PM","May 2, 2023 9:10 AM",30,imac-fly,114
分次工作，限制暖機成本，省下更多時間完成夢想時間表的里程碑。,《一週工作4小時【全新增訂版】》,,"November 20, 2022 11:49 AM","November 20, 2022 11:49 AM",30,imac-fly,0
面對自身的有限性，我們才有可能和人生步入一段真正實在的關係。,《人生4千個禮拜》,,"November 8, 2022 6:48 PM","November 8, 2022 6:48 PM",30,imac-fly,0
有其局限、以為能使命必達的幻想，專注於做好少數幾件重要的事。,《人生4千個禮拜》,,"June 15, 2022 10:07 PM","June 15, 2022 10:07 PM",30,imac-fly,0
條條大路通羅馬，把自己的滿足局限在一條特定道路上，沒有道理。,《原子習慣》,,"June 14, 2022 12:38 PM","June 14, 2022 12:38 PM",30,imac-fly,0
未來這個概念，充滿無限的可能性，因此比未來本身還要結實纍纍。,《人生4千個禮拜》,,"May 14, 2022 10:18 PM","May 14, 2022 10:18 PM",30,imac-fly,0
"同自己比較，其實是一種永無止境的追求，也是自我極限的探索。","《人生困惑問莊子〔第二部〕：工作的藝術及其他》",,"April 27, 2023 7:07 PM","April 27, 2023 7:07 PM",31,imac-fly,0
"當我們回到人類層次，看見自己的限制，才能知道自己的可塑性。","《靈界運作》",,"March 19, 2023 1:16 PM","March 19, 2023 1:16 PM",31,imac-fly,0
"限制愈多，愈自由。    ──音樂家 伊戈爾．史特拉汶斯基","《有問題，才有創新》",,"January 30, 2023 12:38 PM","January 30, 2023 12:38 PM",31,imac-fly,0
意志力是一項有限資源，因此，在何處與何時使用，你必須先有策略。,《創意天才的蝴蝶思考術》,,"December 28, 2022 9:09 AM","December 28, 2022 9:09 AM",31,imac-fly,0
人的生命有限，卻總有太多殘缺，藝術即在表達這個人類共同的創傷。,《當代藝術大白話》,,"May 19, 2022 3:55 PM","May 19, 2022 3:55 PM",31,imac-fly,0
這就是『衝創意志』。把自身擁有的力量發揮到最大極限，以求生存。,《當失戀的我，遇上尼采》,,"April 11, 2022 4:43 PM","May 2, 2023 9:09 AM",31,imac-fly,385
"人跟人之間互相交流，越不受時間跟空間的限制，我就覺得越自在。","《我的99個私抽屜》",,"March 10, 2023 2:25 PM","March 10, 2023 2:25 PM",32,imac-fly,0
我們各自的創作項目之中有幾個特定的共同點：孤獨、痛楚、推向極限。,"《疼痛是一道我穿越了的牆》",,"January 23, 2023 4:47 PM","May 2, 2023 9:09 AM",32,imac-fly,98
利用電子郵件與電話，建立限制他人找到你的系統，擋住不必要的往來。,《一週工作4小時【全新增訂版】》,,"November 20, 2022 11:49 AM","November 20, 2022 11:49 AM",32,imac-fly,0
人類的生命有限，不知何時會走到盡頭，我們的生活每一瞬間都很重要。,《過得還不錯的人生》,,"September 21, 2022 2:37 PM","May 2, 2023 9:10 AM",32,imac-fly,222
唯有面對自身的有限性，我們才有可能和人生步入一段真正實在的關係。,《人生4千個禮拜》,,"June 17, 2022 8:48 AM","June 17, 2022 8:48 AM",32,imac-fly,0
而是說「人人有權享有生命」，沒有附帶條件、沒有任何到期日的限制。,《人類大命運》,,"May 20, 2022 12:11 PM","May 20, 2022 12:11 PM",32,imac-fly,0
任何有較長保存期限的食品，都會把大部分的 omega-3 去除。,《我們為何吃太多？》,,"May 19, 2022 7:45 PM","May 2, 2023 9:09 AM",32,imac-fly,347
"霍布森認為，過度儲蓄和財富分配不均限制了英國人民的整體購買力。","《自由主義：牛津非常短講001》",,"March 29, 2023 7:57 PM","March 29, 2023 7:57 PM",33,imac-fly,0
美通常是墮落、不理性、沒有極限的，可能光彩奪目，但也可能害人性命。,"《我是一個媽媽，我需要柏金包！》",,"January 27, 2023 6:01 PM","April 29, 2023 4:39 AM",33,imac-fly,91
如果你不經歷失敗，你不會挑戰極限，不挑戰極限，就不會充分發揮潛力。,《原則》,,"November 14, 2022 2:46 PM","May 2, 2023 9:10 AM",33,imac-fly,168
有時候自由並非來自進一步掌控時間表，而是允許自己受限於群體的韻律。,《人生4千個禮拜》,,"June 1, 2022 10:35 AM","May 2, 2023 9:10 AM",33,imac-fly,334
"成文憲法的初衷並不僅限於節制權力，也促成各種不同的權力得以產生。","《槍炮、船艦與筆墨》",,"April 19, 2023 10:03 PM","April 19, 2023 10:03 PM",34,imac-fly,0
"人生不是死的，而是一種體驗，設計並享受那個體驗，將帶來無限樂趣。","《做自己的生命設計師》",,"February 2, 2023 2:08 PM","February 2, 2023 2:08 PM",34,imac-fly,0
擺脫肉體的限制，才能感受自然界的一切。只要稍加思考，就能感受全世界。,《公民，不服從！梭羅最後的演講》,,"October 8, 2022 1:04 PM","October 8, 2022 1:04 PM",34,imac-fly,0
其實也不需要有趣，只需要讓你感到不受限，就足以減輕有限性引發的痛苦。,《人生4千個禮拜》,,"May 6, 2022 9:36 AM","May 6, 2022 9:36 AM",34,imac-fly,0
