Name,Description,Note,Created,Last edited time,length,Created by,Days
我們會吸收周遭人們的特質與習慣。,《原子習慣》,,"May 17, 2022 8:13 AM","May 2, 2023 8:26 PM",16,imac-fly,350
一旦你有分心的習慣，就會渴望分心。,"《Deep Work深度工作力【暢銷新裝版】》",,"March 19, 2023 10:12 PM","May 2, 2023 8:26 PM",17,imac-fly,43
"習慣的精髓並非擁有，而是成為。","《原子習慣》",,"February 17, 2023 10:26 PM","February 17, 2023 10:26 PM",17,imac-fly,0
一般人總把自己不習慣的事稱為野蠻。,"《旅行的意義》",,"February 2, 2023 12:25 PM","May 2, 2023 8:26 PM",17,imac-fly,89
長期不良的翹腳習慣已形成脊椎側彎。,"《我健走,3個月狂瘦17公斤》",,"June 15, 2022 6:55 PM","May 2, 2023 8:26 PM",17,imac-fly,321
習慣就是「自我改善」這件事的複利。,《原子習慣》,,"May 31, 2022 8:05 PM","May 31, 2022 8:05 PM",17,imac-fly,0
誘發自己的興致，就是習慣養成的關鍵。,《打造理想人生的習慣大全》,,"September 21, 2022 2:49 PM","May 2, 2023 8:26 PM",18,imac-fly,223
預防習慣的養成要比改變習慣容易得多。,《窮查理的普通常識（增修版）》,,"June 11, 2022 10:51 PM","May 2, 2023 8:26 PM",18,imac-fly,324
重點是習慣定坐在路邊，觀看車流經過。,《Headspace冥想正念手冊》,,"May 5, 2022 1:15 PM","May 2, 2023 8:26 PM",18,imac-fly,362
人的行為通常在二十八天後就會變成習慣。,《真正無懼的身心防彈術》,,"September 14, 2022 5:12 PM","May 2, 2023 8:26 PM",19,imac-fly,230
讓違背好習慣比開始執行好習慣更花力氣。,《原子習慣》,,"July 5, 2022 1:26 PM","May 2, 2023 8:28 PM",19,imac-fly,301
測量進步最好的方式，也許是習慣追蹤器。,《原子習慣》,,"June 13, 2022 5:15 PM","June 13, 2022 5:15 PM",19,imac-fly,0
我們最早的習慣並非來自選擇，而是模仿。,《原子習慣》,,"May 17, 2022 8:12 AM","May 2, 2023 8:28 PM",19,imac-fly,350
改變習慣最有效的方法，是改變身分認同。,《原子習慣》,,"April 28, 2022 7:13 AM","May 2, 2023 8:28 PM",19,imac-fly,369
女性腦有個習慣，就是會想聽一些固定的話。,《老婆使用說明書》,,"December 27, 2022 3:26 PM","December 27, 2022 3:26 PM",20,imac-fly,0
女性腦有個習慣，就是會想聽一些固定的話。,《老婆使用說明書》,,"June 20, 2022 6:31 PM","June 20, 2022 6:31 PM",20,imac-fly,0
建立習慣的過程，其實就是成為自己的過程。,《原子習慣》,,"June 9, 2022 3:33 PM","June 9, 2022 3:33 PM",20,imac-fly,0
充滿恐懼的老師是一個習慣性的高姿態演員。,《即興》,,"May 18, 2022 9:58 AM","May 2, 2023 8:28 PM",20,imac-fly,349
女性腦有個習慣，就是會想聽一些固定的話。,《老婆使用說明書》,,"May 12, 2022 12:01 PM","May 12, 2022 12:01 PM",20,imac-fly,0
好習慣的代價在當下，壞習慣的代價在未來。,《原子習慣》,,"May 11, 2022 1:24 PM","May 2, 2023 12:55 PM",20,imac-fly,355
建立習慣的過程，其實就是成為自己的過程。,《原子習慣》,,"May 10, 2022 12:40 PM","May 2, 2023 8:28 PM",20,imac-fly,357
共同的飲食習慣會催生某種休戚與共的感覺。,《飢餓信號！一次解開身心之謎的飲食心理學》,,"May 6, 2022 1:03 PM","May 2, 2023 8:28 PM",20,imac-fly,361
一旦有所自豪，你就會為了維持習慣竭盡全力。,《原子習慣》,,"July 20, 2022 8:03 AM","July 20, 2022 8:03 AM",21,imac-fly,0
然後把新的行為堆疊上去。這就叫作習慣堆疊。,《原子習慣》,,"July 11, 2022 9:11 AM","May 2, 2023 8:30 PM",21,imac-fly,295
讓習慣簡單到就算沒有意願也會執行至關重要。,《原子習慣》,,"June 9, 2022 3:34 PM","May 2, 2023 8:29 PM",21,imac-fly,327
一旦有所自豪，你就會為了維持習慣竭盡全力。,《原子習慣》,,"June 9, 2022 3:31 PM","June 9, 2022 3:31 PM",21,imac-fly,0
一旦建立習慣，重要的是持續產生微小的進步。,《原子習慣》,,"May 11, 2022 1:28 PM","May 2, 2023 8:30 PM",21,imac-fly,356
一旦有所自豪，你就會為了維持習慣竭盡全力。,《原子習慣》,,"April 20, 2022 2:10 PM","April 20, 2022 2:10 PM",21,imac-fly,0
"但根本上，習慣的精髓並非擁有，而是成為。","《原子習慣》",,"February 23, 2023 8:32 PM","February 23, 2023 8:32 PM",22,imac-fly,0
"信任是凝結的習慣，在不斷重複中成為信仰。","《數位貨幣烏托邦》",,"February 7, 2023 12:04 AM","February 7, 2023 12:04 AM",22,imac-fly,0
習慣改變取決於你身處的空間，以及眼前的提示。,《原子習慣》,,"November 27, 2022 4:09 PM","November 27, 2022 4:09 PM",22,imac-fly,0
我們在無心的情況下，所做的每一件事都是習慣。,《健身，也健心》,,"September 29, 2022 1:07 PM","September 29, 2022 1:07 PM",22,imac-fly,0
兩分鐘法則：新習慣的開始應該要花不到兩分鐘。,《原子習慣》,,"July 14, 2022 6:26 PM","May 2, 2023 8:30 PM",22,imac-fly,292
習慣是起點，不是終點；是計程車，不是健身房。,《原子習慣》,,"July 8, 2022 7:47 PM","July 8, 2022 7:47 PM",22,imac-fly,0
做完〔目前的習慣〕之後，我會〔追蹤該習慣〕。,《原子習慣》,,"June 16, 2022 3:45 PM","May 2, 2023 8:30 PM",22,imac-fly,320
但重點不是做一件事，而是掌握「起頭」的習慣。,《原子習慣》,,"June 14, 2022 12:37 PM","May 2, 2023 8:30 PM",22,imac-fly,322
習慣改變取決於你身處的空間，以及眼前的提示。,《原子習慣》,,"June 9, 2022 3:31 PM","June 9, 2022 3:31 PM",22,imac-fly,0
兩分鐘法則：新習慣的開始應該要花不到兩分鐘。,《原子習慣》,,"May 31, 2022 1:49 PM","May 31, 2022 1:49 PM",22,imac-fly,0
"就佛學而言，好的生活習慣正是自己的護法神。","《禪．心的效能訓練：汲取禪修智慧，提升自我效能》",,"March 26, 2023 8:35 PM","March 26, 2023 8:35 PM",23,imac-fly,0
造就成功的，是日常習慣，而不是千載難逢的轉變。,《原子習慣》,,"May 24, 2022 2:44 PM","May 2, 2023 8:30 PM",23,imac-fly,343
培養好習慣的方法，從心態上醞釀，從生活裡調整。,《原子習慣》,,"May 10, 2022 12:39 PM","May 1, 2023 10:29 AM",23,imac-fly,355
習慣可以讓你騰出自由思考與創意所需的心理空間。,《原子習慣》,,"May 2, 2022 9:20 AM","May 2, 2023 7:09 PM",23,imac-fly,365
"習慣改變取決於你身處的空間，以及眼前的提示。","《原子習慣》",,"February 23, 2023 8:32 PM","February 23, 2023 8:32 PM",24,imac-fly,0
"成見、習慣、慣例、成規，全都是新思維的敵人。","《有問題，才有創新》",,"January 30, 2023 12:38 PM","January 30, 2023 12:38 PM",24,imac-fly,0
忽略周遭的聲音會讓我們養成分離而不是連結的習慣。,《聆聽之路》,,"September 27, 2022 4:53 PM","September 27, 2022 4:53 PM",24,imac-fly,0
讓自己習慣傾聽他人的話語，盡可能深入對方的內心。,《沉思錄》,,"September 16, 2022 9:02 PM","September 16, 2022 9:02 PM",24,imac-fly,0
好習慣讓時間成為你的盟友，壞習慣讓時間與你為敵。,《原子習慣》,,"May 20, 2022 10:55 AM","May 20, 2022 10:55 AM",24,imac-fly,0
當習慣成功處理了某個動機，你就產生再次去做的渴望,《原子習慣》,,"May 3, 2022 10:20 AM","May 3, 2022 10:20 AM",24,imac-fly,0
動機依照不同的特質，又可以細分為命令、習慣和任性。,"《沒有別人，怎麼做自己？》",是命令習慣和任性成為動機,"January 10, 2023 4:14 PM","May 2, 2023 8:30 PM",25,imac-fly,112
提示出現的頻率也應該與你想要的習慣發生的頻率相同。,《原子習慣》,,"July 11, 2022 9:11 AM","July 11, 2022 9:11 AM",25,imac-fly,0
不去改變導致過往行為的潛在信念，要改變習慣就難了。,《原子習慣》,,"June 5, 2022 11:19 AM","May 2, 2023 8:30 PM",25,imac-fly,331
"承認兩人的喜好、習慣和期望很難完全一致的事實吧！","《在婚姻裡，可以兩個人狂歡，也要一個人暢快》",,"April 15, 2023 10:16 PM","April 15, 2023 10:16 PM",26,imac-fly,0
"如果想要瞭解科學的真諦，請勿習慣接受簡化的答案。","《手機、咖啡、情緒的化學效應》",,"March 2, 2023 10:15 PM","March 2, 2023 10:15 PM",26,imac-fly,0
"星巴克發現，解決之道在於把自律變成一種組織習慣。","《為什麼我們這樣生活，那樣工作？》",,"January 30, 2023 10:41 PM","January 30, 2023 10:41 PM",26,imac-fly,0
創造明顯的視覺提示可以把你的注意力引至你想要的習慣。,《原子習慣》,,"November 27, 2022 4:10 PM","November 27, 2022 4:10 PM",26,imac-fly,0
內在動機的終極型態，就是讓習慣成為身分認同的一部分。,《原子習慣》,,"November 27, 2022 3:52 PM","November 27, 2022 3:52 PM",26,imac-fly,0
有意識不認同你想改掉的習慣時，你會感受到巨大的力量。,《腦力全開》,,"November 10, 2022 10:49 PM","May 2, 2023 8:30 PM",26,imac-fly,172
創造明顯的視覺提示可以把你的注意力引至你想要的習慣。,《原子習慣》,,"September 26, 2022 7:44 AM","May 2, 2023 8:30 PM",26,imac-fly,218
對表演及表演者評頭論足，這是個可悲而摧殘文化的習慣。,《如何給自己一份無價的禮物》,,"July 13, 2022 3:37 PM","July 13, 2022 3:37 PM",26,imac-fly,0
達成目標之後繼續留在群體內，對維持習慣而言至關重要。,《原子習慣》,,"June 13, 2022 4:51 PM","June 13, 2022 4:51 PM",26,imac-fly,0
每個習慣不只產生成果，還教導你更重要的事：信任自己。,《原子習慣》,,"June 11, 2022 10:31 PM","June 11, 2022 10:31 PM",26,imac-fly,0
盡量避免把一個習慣的情境跟另一個習慣的情境混在一起。,《原子習慣》,,"June 9, 2022 3:35 PM","May 2, 2023 8:30 PM",26,imac-fly,327
當自我控制變成一種本能的習慣，你就會享受到它的快樂。,《場外人生：運動員送給迷惘的我們20種力量》,,"May 13, 2022 6:22 PM","April 28, 2023 12:46 PM",26,imac-fly,349
每個習慣不只產生成果，還教導你更重要的事：信任自己。,《原子習慣》,,"April 20, 2022 3:22 PM","April 20, 2022 3:22 PM",26,imac-fly,0
