Name,Description,Note,Created,Last edited time,length,Created by,Days
不快樂的情緒比身體疾病更容易傳染給別人。,《當下的力量（全新紀念版）》,,"November 9, 2022 1:23 PM","March 26, 2023 5:18 PM",20,imac-fly,137
死亡是件悲傷的事。但活得不快樂也是悲傷。,《最後14堂星期二的課（20週年紀念版）》,,"November 3, 2022 10:11 AM","April 28, 2023 12:45 PM",20,imac-fly,176
有痛苦的經驗照亮，快樂的本質才顯得澄明。,《最後一次相遇，我們只談喜悅》,,"April 27, 2022 9:10 AM","April 28, 2023 12:46 PM",20,imac-fly,366
讓你感受到快樂的真正原因，是你回歸了自我。,"《我需要你的愛。這是真的嗎？》",,"April 15, 2023 7:24 PM","April 28, 2023 12:46 PM",21,imac-fly,12
但是起動點始終沒變，那就是「好奇／快樂」。,"《如果我十五歲》",,"January 23, 2023 10:00 PM","April 28, 2023 12:46 PM",21,imac-fly,94
一個重點則是全然專注，使這些時光更為快樂。,《更快樂的1小時》,,"December 14, 2022 4:43 PM","December 14, 2022 4:43 PM",21,imac-fly,0
運用觀想來創造記憶或捕捉喜悅、快樂和目的。,《僧人心態》,,"July 1, 2022 1:44 PM","April 28, 2023 12:46 PM",21,imac-fly,300
快樂和痛苦只不過是身體各種感覺的總和狀態。,《人類大命運》,,"May 3, 2022 10:38 AM","May 3, 2022 10:38 AM",21,imac-fly,0
伴隨著這些快樂而來的也有痛苦，那就是無聊。,《孤獨通行證》,,"April 14, 2022 1:19 PM","April 14, 2022 1:19 PM",21,imac-fly,0
"成功不一定會帶來快樂，但快樂會導致成功。","《跟TED學表達，讓世界記住你》",,"January 27, 2023 5:22 PM","January 27, 2023 5:22 PM",22,imac-fly,0
我們很容易認為，幸福快樂應該是生活的預設值。,《Headspace冥想正念手冊》,,"April 15, 2022 12:32 PM","April 28, 2023 12:46 PM",22,imac-fly,378
"快樂不可能是在未來。這非關信仰，而是體驗。","《不思量的藝術》",,"March 28, 2023 9:34 PM","March 28, 2023 9:34 PM",23,imac-fly,0
追求快樂是人類本性的重要部分。快樂來自於自由。,"《睡眠、夢和死亡過程》",,"March 12, 2023 9:32 AM","April 28, 2023 12:46 PM",23,imac-fly,47
如今有了約翰，我不需要更多身外之物來感到快樂。,"《為什麼要戀愛》",,"February 4, 2023 10:49 AM","April 28, 2023 12:46 PM",23,imac-fly,83
尋找快樂的第一步，就是持續努力掌控你的時間表。,《人生4千個禮拜》,,"July 13, 2022 11:35 AM","July 13, 2022 11:35 AM",23,imac-fly,0
想讓自己完整，就需要成為那個能讓自己快樂的人。,《僧人心態》,,"June 11, 2022 9:59 AM","June 11, 2022 9:59 AM",23,imac-fly,0
尋找快樂的第一步，就是持續努力掌控你的時間表。,《人生4千個禮拜》,,"May 31, 2022 6:28 PM","May 31, 2022 6:28 PM",23,imac-fly,0
想讓自己完整，就需要成為那個能讓自己快樂的人。,《僧人心態》,,"May 17, 2022 7:27 AM","May 17, 2022 7:27 AM",23,imac-fly,0
"想花時間受困於衝突中，還是想快樂的完成夢想？","《我想跟你好好說話》",,"April 12, 2023 10:52 PM","April 12, 2023 10:52 PM",24,imac-fly,0
"「快樂結局是一種對解放的渴望。」——王小棣。","《移工怎麼都在直播》",,"March 29, 2023 10:41 PM","March 29, 2023 10:41 PM",24,imac-fly,0
多巴胺其實並不是「快樂分子」，而是「期望分子」。,"《欲望分子多巴胺》",,"March 8, 2023 3:29 PM","April 26, 2023 8:30 PM",24,imac-fly,49
世間最快樂的事，莫過於自由享受廣濶地平線的生命。,"《湖濱散記【當代經典《華爾登湖》全新中譯本】》",,"February 12, 2023 12:55 PM","April 28, 2023 12:46 PM",24,imac-fly,74
而是她把這座城市對那段她最快樂的日子連結在一起。,《愛在瘟疫蔓延時【典藏紀念版】》,,"October 15, 2022 6:50 PM","October 15, 2022 6:50 PM",24,imac-fly,0
持續快樂思考和學習，多少能夠延緩終將面對的衰老。,《窮查理的普通常識（增修版）》,,"June 13, 2022 5:26 PM","June 13, 2022 5:26 PM",24,imac-fly,0
快樂就是一個欲望被滿足與新的欲望形成之間的空檔。,《原子習慣》,,"May 20, 2022 11:02 AM","May 20, 2022 11:02 AM",24,imac-fly,0
要達到真正的幸福快樂，難度並不會比克服老死低得多,《人類大命運》,,"May 3, 2022 10:38 AM","May 3, 2022 10:38 AM",24,imac-fly,0
如果我們對自己的快樂沒有自覺，那就不是真正的快樂。,《橘子禪》,,"December 26, 2022 8:38 PM","December 26, 2022 8:38 PM",25,imac-fly,0
高層次價值會推動和提升我們走向快樂、實現感和意義。,《僧人心態》,,"November 28, 2022 8:43 PM","April 28, 2023 12:46 PM",25,imac-fly,150
人生最快樂的事，不是升官發財，而是明白人生的道理。,《微易經》,,"October 28, 2022 2:15 PM","October 28, 2022 2:15 PM",25,imac-fly,0
"快樂要認同，悲傷要緩衝，憤怒要結果，焦慮要行動。","《順勢溝通》",,"April 8, 2023 11:04 AM","April 8, 2023 11:04 AM",26,imac-fly,0
"人們和朋友一起工作時，快樂程度與獨自放鬆差不多。","《數據、真相與人生》",,"February 20, 2023 3:37 PM","February 20, 2023 3:37 PM",26,imac-fly,0
如同探險家說服投資客那樣，以快樂作為報酬，利誘自己。,"《沒有別人，怎麼做自己？》
",是探險家說服投資，可讓快樂作為報酬,"January 10, 2023 5:17 PM","April 28, 2023 12:47 PM",26,imac-fly,107
不快樂的人，便是只希望擁有，而少有行動力去付出的人。,《阿德勒心理學講義》,,"July 10, 2022 6:45 PM","April 28, 2023 12:46 PM",26,imac-fly,291
多數瑞典的勞動人口放假時，退休人士也會變得比較快樂。,《人生4千個禮拜》,,"June 24, 2022 7:07 PM","April 28, 2023 12:46 PM",26,imac-fly,307
快樂的根本來源，無非是一副健康的身體和一顆溫暖的心。,《最後一次相遇，我們只談喜悅》,,"June 7, 2022 7:22 PM","June 7, 2022 7:22 PM",26,imac-fly,0
當自我控制變成一種本能的習慣，你就會享受到它的快樂。,《場外人生：運動員送給迷惘的我們20種力量》,,"May 13, 2022 6:22 PM","April 28, 2023 12:46 PM",26,imac-fly,349
"我有不仁慈與憤怒的種子與習氣，會令對方感到不快樂。","《諦聽與愛語》",,"March 27, 2023 11:08 AM","March 27, 2023 11:08 AM",27,imac-fly,0
"人腦就是漫遊的腦袋，而漫遊的腦袋就是不快樂的腦袋。","《數據、真相與人生》",,"March 19, 2023 8:40 PM","March 19, 2023 8:40 PM",27,imac-fly,0
最快樂的人不一定擁有最好的一切，但是他們懂得善用一切。,《子彈思考整理術》,,"November 12, 2022 10:25 AM","April 28, 2023 12:48 PM",27,imac-fly,167
不是每件讓你感到快樂的事情，都會有助於你的生存與幸福。,《戒手機:挑戰二十天重新奪回生活主權的提案》,,"October 19, 2022 6:01 PM","October 19, 2022 6:01 PM",27,imac-fly,0
成癮是快樂行為的正面強化，是同一行為疊加的階梯式上升。,《大腦無法拒絕的癮》,,"October 19, 2022 10:52 AM","April 28, 2023 12:47 PM",27,imac-fly,191
在人民謀奪政治權力時，所企求的不是真理美善，而是快樂。,《美麗新世界》,,"October 13, 2022 7:33 PM","April 28, 2023 12:48 PM",27,imac-fly,196
願你免於痛苦、願你健康、願你快樂、願你尋得平靜與喜悅。,《最後一次相遇，我們只談喜悅》,,"May 29, 2022 10:17 PM","April 28, 2023 12:47 PM",27,imac-fly,333
瑣碎小事帶給我超大的負面情緒，深深影響著我的快樂程度。,《人生4千個禮拜》,,"May 23, 2022 6:16 AM","April 28, 2023 12:48 PM",27,imac-fly,340
快樂並不是因為事態發展多好，而是因為事態比預期中更好。,《也許你該找人聊聊》,,"May 2, 2022 10:00 AM","April 28, 2023 12:47 PM",27,imac-fly,361
快樂與否，是一種很主觀的內心感受，不是外人能夠判斷的。,《找回專注力》,,"April 25, 2022 2:52 PM","April 25, 2022 2:52 PM",27,imac-fly,0
與其無知地享受脆弱的快樂，不如接受啟發，獲得更多知識。,《平面國》,,"April 18, 2022 5:41 AM","April 28, 2023 12:47 PM",27,imac-fly,375
友愛（友情）是永無止境、至高無上的快樂，是真正的快樂。,《史上最強哲學入門（西方）》,,"April 11, 2022 7:20 PM","April 28, 2023 12:48 PM",27,imac-fly,381
"人類就是有著千萬悲傷，也能靠一場快樂繼續生活的存在。","《一場快樂勝過千萬悲傷【《非常律師禹英禑》援引的真實故事】》",,"March 14, 2023 5:08 PM","March 14, 2023 5:08 PM",28,imac-fly,0
對於「快樂的驚喜」保持開放的態度，已經成為我神聖的練習。,"《給孩子火種，他們就會燃燒全宇宙》",,"February 6, 2023 5:06 PM","April 27, 2023 3:31 PM",28,imac-fly,79
快樂的基石是正念；快樂的基本條件是我們察覺自己是快樂的。,《橘子禪》,,"December 26, 2022 8:38 PM","December 26, 2022 8:38 PM",28,imac-fly,0
真愛的第一個層面是「慈」，即給人快樂、喜悅的願望與能力。,《佛陀之心》,,"November 24, 2022 4:09 PM","April 28, 2023 12:47 PM",28,imac-fly,154
唯有以個人的本質、興趣與價值為基礎，才能建立快樂的人生。,《理想生活的起點》,,"September 21, 2022 2:25 PM","September 21, 2022 2:25 PM",28,imac-fly,0
所謂活著就是像薛西弗斯那樣活著，並想像薛西弗斯是快樂的。,《尋找異鄉人》,,"June 9, 2022 7:02 PM","June 9, 2022 7:02 PM",28,imac-fly,0
"有人能直接從我的畫作中得到快樂，這才是賣畫的真正樂趣。","《別鬧了，費曼先生》",,"March 3, 2023 9:25 AM","March 3, 2023 9:25 AM",29,imac-fly,0
"承認快樂和社群是來自許多人的努力及多種生活方式的苦難。","《我的慢療之路》",,"February 19, 2023 9:56 PM","February 19, 2023 9:56 PM",29,imac-fly,0
"年長者不僅更快樂，他們的記憶也變得有利於儲存正向資訊。","《為什麼要戀愛》",,"February 19, 2023 8:46 PM","February 19, 2023 8:46 PM",29,imac-fly,0
保持積極或樂觀狀態的能力，會直接影響一個人感受快樂的能力。,《最後一次相遇，我們只談喜悅（暢銷新版）》,,"December 6, 2022 11:35 PM","April 28, 2023 12:47 PM",29,imac-fly,142
人生來有何目的？我思考了很久，相信人生的目的是要尋求快樂。,《最後一次相遇，我們只談喜悅（暢銷新版）》,,"November 1, 2022 12:10 PM","November 1, 2022 12:10 PM",29,imac-fly,0
你從禪修體悟到，如果抱著好奇的態度，就很難同時感到不快樂。,《正念》,,"October 31, 2022 3:26 PM","April 28, 2023 12:47 PM",29,imac-fly,178
當你愛上過程，而非產物，就不必等到獲得自己的許可才能快樂。,《原子習慣》,,"April 20, 2022 2:15 PM","April 20, 2022 2:15 PM",29,imac-fly,0
真正的快樂，來自於做事盡善盡美的喜悅，以及創造新事物的熱忱。,《最後一次相遇，我們只談喜悅（暢銷新版）》,,"November 22, 2022 5:20 PM","November 22, 2022 5:20 PM",30,imac-fly,0
等你用不太有回頭路的方式終於做出選擇時，你通常會變得更快樂。,《人生4千個禮拜》,,"June 7, 2022 8:24 AM","June 7, 2022 8:24 AM",30,imac-fly,0
幸福快樂的玻璃天花板有兩大支柱，分別屬於心理層面與生物層面。,《人類大命運》,,"May 29, 2022 9:08 PM","May 29, 2022 9:08 PM",30,imac-fly,0
"快樂與自信可以消除一個人內心的恐懼，沒有什麼可以勝過它們。","《心流（繁體中文唯一全譯本，二版）》",,"March 19, 2023 1:00 PM","March 19, 2023 1:00 PM",31,imac-fly,0
"即使我們臣服於欲望，也未必能得到快樂，因為想要不等於喜歡。","《欲望分子多巴胺》",,"March 8, 2023 3:33 PM","March 8, 2023 3:33 PM",31,imac-fly,0
"現在我只要能吃飯就覺得很快樂！一早起床能呼吸就覺得很愉快！","《你好，我是接體員》",,"March 2, 2023 9:53 PM","March 2, 2023 9:53 PM",31,imac-fly,0
今天就應該盡己所能，讓所愛的人快樂，否則等到明天可能就太遲了。,《一行禪師談生命真正的快樂》,,"November 24, 2022 8:00 PM","November 24, 2022 8:00 PM",31,imac-fly,0
達到快樂，需要時間。需要很多時間。快樂本身也是一種漫長的耐心。,《快樂的死》,,"May 3, 2022 10:07 AM","May 3, 2022 10:07 AM",31,imac-fly,0
人際關係會影響我們是否磕毒、失眠、抽菸、喝酒、飲食，甚至快樂。,《成功，從聚焦一件事開始》,,"April 26, 2022 6:06 PM","April 26, 2022 6:06 PM",31,imac-fly,0
