Name,Description,Note,Created,Last edited time,length,Created by,Days
"但在暫離日裡，我們的創造力並不是為了表現，而是為了享受，或許甚至可以當作是感謝的表現──感謝我們擁有的時間與自由。","《個人儀式的力量》",,"February 15, 2023 1:20 PM","February 15, 2023 1:20 PM",59,imac-fly,0
無法原諒會讓我們困在充滿憤怒和怨恨的過去，奪去我們享受生活、感謝生活的能力。原諒則能讓我們超越過去，感謝當下，就連滴在臉上的雨水也包含在內。,《最後一次相遇，我們只談喜悅（暢銷新版）》,,"November 14, 2022 9:05 AM","May 2, 2023 3:20 PM",70,imac-fly,169
"無法原諒會讓我們困在充滿憤怒和怨恨的過去，奪去我們享受生活、感謝生活的能力。原諒則能讓我們超越過去，感謝當下，就連滴在臉上的雨水也包含在內。","《最後一次相遇，我們只談喜悅（暢銷新版）》",,"February 6, 2023 1:29 PM","February 6, 2023 1:29 PM",72,imac-fly,0
對大部分八歲半至十歲之前的小孩來說，他們的問題一律是被愛的問題──被無條件的愛所愛的問題。他們還不懂得去愛，不懂得用感謝、歡欣的態度回應別人對他的愛。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"May 1, 2022 12:57 PM","September 13, 2022 8:29 AM",75,imac-fly,134
"如果降低要求自己的標準，看待別人的方式也會變得不一樣。一旦產生「自己能夠像這樣活著，真的很感謝」的想法，就能推己及人，覺得別人只要活著就是有價值的。","《從絕望到希望的阿德勒幸福論》",,"April 5, 2023 12:37 AM","April 5, 2023 12:37 AM",76,imac-fly,0
"這個花五分鐘書寫的方法，只適合睡前會焦慮的人。睡前能做到正向思考的人，可以寫「感謝日記」或「夢境日記」這些樂觀正面的東西，就算只寫三行也好，睡眠品質就會提升。

","《快眠地圖》
",,"January 5, 2023 9:24 PM","January 5, 2023 9:24 PM",83,imac-fly,0
感謝無分別的智慧，梵文稱為「平等心」（捨，upeksha），我們不會打鬥、爭吵、或彼此競爭。當我們不受困於「彼此各自獨立於其他人」的自我觀念時，我們之間就能夠保有和諧。,《我真正的家，就在當下》,,"November 25, 2022 1:53 PM","May 2, 2023 3:20 PM",84,imac-fly,158
"有時候我們覺得非常感謝，但我們想用不同於只是說「謝謝你」的方式，來表達這份謝意。看看人們用許多方式默默交流愛意，並沒有使用言語。也許，就像樹一樣，他們正用其他方式在支持著你。","《諦聽與愛語》",,"March 27, 2023 10:53 AM","March 27, 2023 10:53 AM",89,imac-fly,0
"請別要我奮戰。相反的，請盡全力幫助我放手。請肯定地告訴我，你們會好好的，也會相守在一起。請提醒我必須感謝的一切，也對我秀出你們張開的手掌，讓我在那個時刻來臨時，想起我要的感覺。","《我可能錯了》",,"February 10, 2023 8:57 AM","February 10, 2023 8:57 AM",90,imac-fly,0
"表達感謝之情，已經變更重要了。因為絕大多數人都像我一樣：他們低估了自己實際上受到重視的程度。　　比以往更重要的是，每時每刻都活在當下，而不是迷失在事情應該或可能是什麼樣子的念頭中。","《我可能錯了：森林智者的最後一堂人生課》",,"January 15, 2023 7:25 PM","January 15, 2023 7:25 PM",92,imac-fly,0
自我不只在語言上，也在情感與態度上表現自己，同時自我統一性這一科學在器官語言（OrganDialect）的發現上，也得感謝個體心理學。人依靠身體與心靈的每一根纖維，去維持和外在世界的接觸。,《自卑情結》,,"July 10, 2022 8:06 PM","July 10, 2022 8:06 PM",94,imac-fly,0
有時會收到讀者有趣的來信。用語是這樣：「讀到村上先生的新書很失望。很遺憾我不太喜歡這本。不過下一本我絕對會買。加油喔！」老實說，我喜歡這樣的讀者。我覺得很感謝。因為這裡頭確實有「信賴關係」。,《身為職業小說家》,,"April 26, 2022 11:24 PM","April 26, 2022 11:24 PM",95,imac-fly,0
「謝謝」其實是拉近人際關係時特別常用的方法，而這些方法分別是：增加感謝的受詞。面對別人的心意，直接說出感謝。除了感謝，也給幫助自己的人回饋。對那些默默的好說出感謝。面對熟人，也許能用感謝取代抱歉。,"《順勢溝通》",,"April 8, 2023 10:59 AM","May 2, 2023 3:20 PM",98,imac-fly,24
獲得稱讚，是由別人那裡得到「好的」評價，所以是用別人的標準決定該行為的「好」或「壞」。如果想獲得稱讚，就必須合乎他人的尺度、局限自己的自由度。另一方面，「謝謝」並不是評價，只是單純表達感謝的詞彙。,《被討厭的勇氣：自我啟發之父「阿德勒」的教導》,,"May 20, 2022 3:41 PM","May 20, 2022 3:41 PM",98,imac-fly,0
"操練時，漫長的團體行動所喚起的情感，用文字很難描述。回想起來，那是一種良好的感覺，充滿全身；更確切地說，那是一種奇怪的感覺，整個人放大了、膨脹起來，變得比生命更巨大。這一切都得感謝這樣的團體儀式。","《嘉年華的誕生》",,"April 2, 2023 11:25 PM","April 2, 2023 11:25 PM",100,imac-fly,0
我非常喜歡盧森堡博士的說法：我們日常的語言最主要歸納為兩個目的：一個是請（Please），請用我想要的方式來圓滿我的世界；另一個是謝謝（Thankyou），由於你的合作讓我的生命更加圓滿，因此我真心感謝你。,《我想跟你好好說話》,,"December 26, 2022 11:31 PM","December 26, 2022 11:31 PM",103,imac-fly,0
「讓人追著跑的女人」的會話技巧１有些話不可以對男人說。２不可以因為不安而問問題。３不可以逼對方回答自己想聽的答案。４被問到過去的戀愛經驗也不可以回答。５當個好提問者更勝於當個好聽眾。６溝通後勿忘讚美與感謝。,《讓男人追著妳跑（暢銷新裝版）》,,"May 17, 2022 6:56 AM","April 9, 2023 8:41 AM",103,imac-fly,327
"請接受某些人只是存在著就會讓你很煩躁的感覺，懂得生氣、懂得勇氣之後，就疏離那個人一點吧！不用老是複習、咀嚼討厭的感受，當你選擇活得自在，也才能感謝那個讓你學會「討厭」的人，同時也接受自己會被別人討厭的事實。","《喜劇媽媽桑幽默表達學》",,"April 13, 2023 10:13 PM","April 13, 2023 10:13 PM",105,imac-fly,0
每一位男性都有「想要帶給女性幸福」的保護本能，能夠激發這種本能的，就是女性感謝的心情。藉由表達「跟你在一起很幸福」、「是你為我帶來幸福的」、「我是最快樂的女人」的感謝心情，男性想保護女性的能源就會油然而生、源源不絕。,《讓男人追著妳跑（暢銷新裝版）》,,"April 28, 2022 4:48 PM","April 28, 2022 4:48 PM",108,imac-fly,0
心理學家研究，懷著對人生的感謝，和許多正面的結果有關。如專門研究感恩的心理學家艾蒙斯（RobertEmmons）發現，感恩與幸福感息息相關。艾蒙斯說，懂得感恩的人比較快樂、有活力、EQ高，也較不容易沮喪、寂寞或焦慮。,《大腦解鎖》,,"April 21, 2022 6:41 PM","September 13, 2022 8:32 AM",108,imac-fly,144
"• 讓爭執像辯論，而非衝突。			• 講的時候當自己是對的，聽的時候當自己是錯的（而且願意改變自己的想法）。			• 以最尊重的方式詮釋對方的觀點。			• 大方承認有些部分你贊同批評者的論點，為你從他們身上學到的東西致予感謝。","《為什麼我們製造出玻璃心世代？》",,"March 4, 2023 4:57 PM","March 4, 2023 4:57 PM",116,imac-fly,0
"以槍砲為基礎的戰爭和工業革命一樣，兩者需要前所未有的社會紀律──數量龐大的男人（在我們這個時代也包括女人），被訓練成服從、無自我的人，而新一波的新教改革便是推手。瓦哈比主義在阿拉伯部落也有同樣的功能，這都要感謝瓦哈比本人把槍砲帶入戰爭中。","《嘉年華的誕生》",,"April 10, 2023 4:43 PM","April 10, 2023 4:43 PM",121,imac-fly,0
老媽和我也是奇蹟。洗衣機是一部魔法機器。有了洗衣機，老媽天天跟我說：「漢斯，我們已經把衣服放進洗衣機裡了，機器會幫忙洗衣服，所以我們可以上圖書館。」髒衣退散，書本到來。感謝工業化，感謝煉鋼廠，感謝發電廠，感謝化學工業，感謝你們讓我們有時間讀書。,《真確：扭轉十大直覺偏誤，發現事情比你想的美好》,,"June 17, 2022 7:22 PM","May 2, 2023 3:20 PM",122,imac-fly,318
相比之下，像日本和美國這樣的富裕國家，旅居海外的人口比例極低，心態主要面對國內，社會的風氣也會告訴他們自己比其他人更好。如果為了自己和年輕公民的利益，他們需要認真追趕。在即將到來的移民革命中，世界的人脈文化占有優勢。為此，拉明不僅要感謝父親，還要感謝祖先。,"《新游牧者之歌》",,"January 31, 2023 12:23 PM","May 2, 2023 3:21 PM",128,imac-fly,91
我問達賴喇嘛，早晨在喜悅中醒來是什麼感覺？他分享了自己每天晨起的經驗：「如果是虔誠的信徒，早上一醒來，他會感謝上帝又賜予他一天，然後努力實踐上帝的旨意。如果像我一樣是非有神論者，不過是佛教徒的話，我會想起佛陀的教誨：要慈悲為懷，願他人獲得喜樂，或至少減緩他們的苦。,《最後一次相遇，我們只談喜悅（暢銷新版）》,,"December 26, 2022 11:34 AM","May 2, 2023 3:21 PM",132,imac-fly,127
人的心處於安和平穩狀態時最幸福。活著的感覺也在此時油然而生。禪語說「安閒無事」，意思是要感謝沒有任何事發生的情況。如果有人問起：「真正的幸福是什麼？」答案應該是──沒有任何事情需要擔心，不受任何物質束縛，能夠以平靜且自由的心過日子。人似乎有追求刺激之後，就會忘記平凡。,"《人與人的完美距離》",,"March 29, 2023 9:30 AM","May 2, 2023 3:21 PM",134,imac-fly,34
"他們每晚都修習「重新開始」。首先她給孩子們讀睡前故事，再分別感謝每一個孩子，然後問：「媽媽今天是否傷害過你？」當她第一次問他們這個問題，她以為他們會說：「沒有，媽媽，你很棒。」但是兩個會說話的大孩子說：「是的。」她大吃一驚，於是問：「我傷害到你了嗎？如何傷害的？」","《擁抱禪，重新開始》",,"March 25, 2023 5:20 PM","March 25, 2023 5:20 PM",134,imac-fly,0
「我感謝妳對我的自由表達友善，但對我來說，在付錢之前那種自由的感覺更加可貴。那是上帝賦予我的。人類卻把上帝賦予之物與三百美元放上了天秤。我為自由服務，正如《聖經》中雅各為拉結服務一樣忠誠。雅各最終得到回報，但我的勝利卻被奪走了。我為了擺脫暴君，不得不摘下自己的王冠。」,《為了自由》,,"November 6, 2022 2:07 PM","November 6, 2022 2:07 PM",134,imac-fly,0
但是在這裡，我們不以「行為」的層級，而是以「存在」的層級來看待別人。不以別人「做了什麼」來判斷，光憑他本身的存在，就值得讓人表達喜悅和感謝了。　　年輕人　對他的存在表示感謝？到底是什麼意思？　　哲學家　如果以存在的層級來思考，我們光是「存在於這裡」就已經足以對別人有用處、有價值。,"《被討厭的勇氣：自我啟發之父「阿德勒」的教導》",,"February 24, 2023 5:30 PM","May 2, 2023 3:21 PM",140,imac-fly,66
人不是因為過得快樂才懂得感謝，是懂得感恩才使人快樂。每一刻都是獨一無二的禮物，你難保能在另一個相同的時刻，得到一模一樣的機會。每一份禮物最珍貴之處，就是它提供給我們的機會。大多數時候，所謂機會不外就是讓人享受那一刻當下，但偶爾我們也會獲得不容易應付的禮物，可能是一次面對挑戰的機會。,《最後一次相遇，我們只談喜悅（暢銷新版）》,,"November 14, 2022 9:03 AM","November 14, 2022 9:03 AM",141,imac-fly,0
"英格蘭作家理查．布朗（Richard Browne）呼應伯頓、支持他提出的良方。他以當時的科學觀點說明人類這個機器如何運作。他認為，唱歌、跳舞可以刺激分泌，治療憂鬱，「感謝音樂無所不在的魅力。跳舞的時候有伴奏才提得起勁。聽音樂時，心裡充滿了活潑愉快的念頭，整座機器活力充沛、精神飽滿」。","《嘉年華的誕生》",,"April 10, 2023 4:49 PM","April 10, 2023 4:49 PM",145,imac-fly,0
正念幫助我們停止心思散亂。只是把注意力集中於吸氣和呼氣，我們就停止了思考；只需要數秒鐘，我們就能發現，我們活著，我們在吸氣，我們存在。我們存在，我們並非不存在。「啊，」我們覺知：「我在這裡，活著。」我們停止追憶過去的事，停止擔憂未來，把所有注意力集中在我們正在呼吸這項事實。感謝正念呼吸讓我們自由。,《禪與拯救地球的藝術》,,"November 24, 2022 4:44 PM","May 2, 2023 3:21 PM",149,imac-fly,158
我認為人有三個核心的情感需求：和平、愛與了解（感謝尼克．羅威﹝NickLowe﹞和艾維斯．卡斯泰洛﹝ElvisCostello﹞創作的歌曲）。而消極負面的情緒（在談話、情感和行為中）往往源於以上三種需求之一遭受了威脅，因此害怕會發生壞事（失去和平）、害怕不被愛（失去愛）或害怕不受尊重（失去理解）。,《僧人心態》,,"November 2, 2022 10:21 PM","May 2, 2023 3:21 PM",149,imac-fly,180
