Name,Description,Note,Created,Last edited time,length,Created by,Days
咖啡因不僅在咖啡裡很多，某些茶、許多能量飲量，甚至一些食物（如黑巧克力和冰淇淋），還有一些藥物（如減重藥和止痛劑）中都有。,《為什麼要睡覺？：睡出健康與學習力、夢出創意的新科學》,,"September 23, 2022 10:31 AM","April 28, 2023 1:00 PM",61,imac-fly,217
開始和他人結伴散步，做運動或上健身房。邀請鄰居喝咖啡／下午茶，或和別人一起去看電影。加入社區或NGO組織。加入合唱團練唱。,《剛好就能多活10年》,,"April 14, 2022 3:14 PM","April 14, 2023 8:50 AM",61,imac-fly,364
「我們不會因為椅子無法拿來煮水、泡杯好茶，就看不起椅子。」藍道指出：椅子本來就不該具備煮水的功能，所以沒有這種功能也沒關係。,《人生4千個禮拜》,,"June 6, 2022 6:49 PM","April 28, 2023 1:01 PM",62,imac-fly,325
"我們焦慮時，身體會增加產生腎上腺素類型的物質，稱為兒茶酚胺（catecholamines），這可能和麻醉藥物產生不良反應。","《麻醉之後》",,"February 25, 2023 7:35 AM","February 25, 2023 7:35 AM",63,imac-fly,0
"「寫作（小說或評論）在早上的第一部分進行；午餐前後則用來修改（或散步或抄印）。喝過茶後的時間用來寫日記或寫信；晚上則看書（或訪友）。」","《她們的創作日常》",,"January 25, 2023 11:15 AM","January 25, 2023 11:15 AM",69,imac-fly,0
文學人就像一位優雅茶師，最厲害的就是自在地泡出好茶來請客人喝，那麼製作一組美麗又有高度功能性，符合茶師和客人喜愛的茶具，便是雜誌人的工作。,《編輯樣》,,"May 7, 2022 11:53 AM","April 28, 2023 1:01 PM",69,imac-fly,356
"茶讓英國勞工能夠生存下去，所以價格必須夠低。為了降低生產成本，馬來西亞茶園裡被殘酷剝削的印度勞工，甚至比在安地列斯島上種甘蔗的奴隸更血汗。","《百年早餐史：現代人最重要的晨間革命，可可、咖啡與糖霜編織而成的芬芳記憶》",,"March 7, 2023 3:03 PM","March 7, 2023 3:03 PM",71,imac-fly,0
"「然」意味著一種毫無保留、全然投入的做事狀態。換句話說，以「然」行事時，行為者的每一個動作都包含了他的全身心。不論是倒茶還是坐禪抑或習武，皆是如此。","《茶禪一味》",,"March 28, 2023 10:19 AM","March 28, 2023 10:19 AM",76,imac-fly,0
"一般美國人每天會吃下二十二茶匙的添加糖（added sugar）。而對年輕美國人來說，更接近四十茶匙。然而，世界衛生組織的每日建議量是，最多五茶匙。","《身體》",,"March 3, 2023 10:11 AM","March 3, 2023 10:11 AM",76,imac-fly,0
"科學家在食物中添加多酚，發現可大幅減輕氧化壓力，進而減少罹患神經病症的風險。富含多酚的食物有水果、蔬菜、巧克力及利用植物製成的飲料，如咖啡、紅酒和茶。","《無麩質飲食，打造健康腦》",,"February 4, 2023 11:38 AM","February 4, 2023 11:38 AM",77,imac-fly,0
比方說像「想喝的時候就可以喝到喜歡的茶」這類小事，對於需要照護的高齡者來說，也是非常開心的。這應該也可以利用如「高齡者也能安全、簡單地使用的泡茶器」等技術來加以解決的事。,《媽媽，對不起》,,"April 16, 2022 4:09 PM","April 16, 2022 4:09 PM",85,imac-fly,0
心：我會於早上七點，在廚房靜心一分鐘。讀書：我會於晚間六點，在臥室讀西班牙文二十分鐘。運動：我會於傍晚五點，在健身房運動一小時。婚姻：我會於早上八點，在廚房為我的伴侶泡一杯茶。,《原子習慣》,,"July 4, 2022 8:52 AM","April 14, 2023 8:53 AM",88,imac-fly,284
"溫熱的飲品，例如蜂蜜水、檸檬水或花草茶等。這些溫熱的飲品不僅可以舒緩鼻子、口腔和喉頭黏膜因發炎產生的不適症狀，其酸甜的口感更可以刺激你的唾液分泌，幫助你清除喉嚨和鼻竇的病原菌。","《拒絕生病：無病生活從65件日常小事開始》",,"February 18, 2023 10:29 AM","February 18, 2023 10:29 AM",90,imac-fly,0
本質上，呼吸空檔不是日常生活中短暫的逃離，甚至不等同於喝杯茶或假寐一下，雖然這兩種暫歇方式都有其效用。呼吸空檔是恢復覺察、重新拉開距離觀看事物的時刻，因此能清楚看到任何負面思考模式在幕後積聚能量。,《正念》,,"September 26, 2022 10:03 PM","September 26, 2022 10:03 PM",98,imac-fly,0
若你並沒有任何的宗教信仰，可以藉由心情或身體的放鬆，到戶外賞賞花，聽聽喜歡的音樂，散散步、看看風景、或在大自然中吸收負離子、喝壺茶、朗誦詩句……等，從事可以讓自己心情愉悅的活動，來提振自己的明點。,《先幸福，再開悟！：措尼仁波切指引「微細身」實修法》,,"June 7, 2022 8:48 AM","March 27, 2023 3:57 PM",98,imac-fly,293
多巴胺，則在不同的腦部區域扮演不同的角色，例如methylphenidate（商品名為利他能﹝Ritalin﹞，兒茶酚胺的成分之一）這種藥物就是藉由刺激多巴胺的分泌，達到抑制注意力缺失過動症的目的。,《運動改造大腦【活化大腦4.0版】》,,"April 23, 2022 10:35 AM","April 23, 2022 10:35 AM",99,imac-fly,0
「現在我明白幸福不是努力的目標，」談話接近尾聲時她說，「幸福就在日常生活裡。」「就像我們剛才一起喝了茶，吃了甜點。」我說。「沒錯，好好感受微小的片刻。跟你坐在一起聊天，感覺很開心。在日常裡找到幸福。」,《大難之後》,,"May 15, 2022 9:57 PM","May 15, 2022 9:57 PM",100,imac-fly,0
University of Sussex 曾做過一項調查，發現包含音樂聆聽、品茶、喝咖啡、電玩遊戲等各式各樣放鬆身心的娛樂活動當中，效果最為顯著的就是閱讀，透過文字能讓壓力下降的程度高達百分之六十八呢！,"《療癒身心的書目療法》",,"April 10, 2023 1:12 PM","April 10, 2023 8:48 PM",101,imac-fly,0
"演化過程中，人類的飲食一直都是百分之九十五的鹼性食物和百分之五的酸性食物。近來，酸鹼比例相反，變成百分之九十五的酸性食物和百分之五的鹼性食物。加工食品、乳製品、肉類、麵包、糖、咖啡、茶等酸性物質會刺激呼吸反應。","《改變人生的最強呼吸法！》",,"March 25, 2023 9:57 AM","March 25, 2023 9:57 AM",107,imac-fly,0
"現在這個物件──不論是非洲面具或日本茶碗或其他任何東西──因為放在博物館裡，脫離了原始的時代脈絡，所以就去脈絡化了，或者更精確地說，是被放進了「新的脈絡」之中，這個脈絡有自己的意義，也影響觀者對這個物件的詮釋。","《藝術寫作》",,"January 21, 2023 5:03 PM","January 21, 2023 5:03 PM",107,imac-fly,0
一些文字讓我想要砸電腦，這個時候我不會去砸電腦，因為電腦很貴。我會放一段新的音樂，或者是沖一杯我從來沒有喝過、新口味的茶，這個很容易，拿兩種茶包、丟進同一杯熱水裡面，一下子就可以出現新的組合。然後我就稍微靜下來，想著這一些字，開始喝茶、聽新的音樂。,《唐鳳：我所看待的自由與未來》,,"June 20, 2022 3:21 PM","April 28, 2023 1:01 PM",124,imac-fly,311
「獨特性」則是另一個要素。這場會議、晚宴或正式會議跟你今年接下來會舉辦的類似聚會，有什麼不同？我曾經造訪日本京都的一間茶館，體驗日本傳統茶道，並學習日本人的聚會之道。茶道師和我分享十六世紀時，茶道宗師千利休告訴學生在進行茶道的過程中應謹記：一期一會。,"《這樣聚會，最成功！》",,"March 5, 2023 12:21 PM","April 28, 2023 1:01 PM",125,imac-fly,54
"佛陀教導我們練習覺知身體：　1. 呼吸。2. 覺知身體，使身體平靜安詳。3. 覺知身體的姿勢：行、住、坐、臥時，知道自己在行、住、坐、臥。4. 覺知身體的動作：彎身、喝茶、拿起一杯茶。　如果你做事很匆忙，心不在焉，只要覺察到這種情況，匆忙和失念自會止息。","《一行禪師講《入出息念經》》",,"March 25, 2023 11:23 AM","March 25, 2023 11:23 AM",129,imac-fly,0
涅槃代表了所有觀念與概念的寂滅，包括生與死、有與無、來與去的概念，但它並不代表生命的寂滅。涅槃是生命的究竟向度，是清涼、平靜與喜悅的狀態。它不是在你死後才能達到的狀態。以正念呼吸、行走和喝茶，當下你就能接觸涅槃。一切都安住在涅槃中。從無始以來，你便已經涅槃了。,《當摯愛逝去：療癒悲痛與失去的禪修練習》,,"November 24, 2022 3:35 PM","November 24, 2022 3:35 PM",130,imac-fly,0
看到網路上有人對我人身攻擊，本能的反應可能就是想要還擊，這是原來的舊習慣。如果要養成新的回應習慣，看到人身攻擊，我就告訴自己，深呼吸兩秒，然後走到廚房去任選兩個不同的茶包，混和在一起，泡一杯新口味的茶。之後再回來決定要不要回應，或怎麼回應。對我來說，這樣就是有意識地建立新習慣。,"《我的99個私抽屜》",,"March 10, 2023 2:26 PM","April 28, 2023 1:01 PM",139,imac-fly,48
約書華起初會試著調整布料，但那麼做只會雪上加霜，他感覺到雙手緊張起來。最後他發現肌肉緊張是個訊號，應該暫時放下工作，換個方式思考。先不要縫了，泡杯茶。那是屬於他的安全空間。回來時，問題看起來不一樣了。情況穩定下來後，約書華便能回想師傅傳授的基本架構原則，分析問題，往回推，接著即興發揮。,《專家之路：從學徒到大師》,,"October 5, 2022 6:30 PM","April 28, 2023 12:55 PM",143,imac-fly,204
"呼吸的節奏和深度或影響自主神經系統，讓你的身體與情緒在「戰逃反應」和「休息消化反應」兩個極端之間游走。透過上胸執行的淺層呼吸，會讓身體以為你正在遭受攻擊，而這時候身體就會立刻反應，分泌更多的皮質醇和腎上腺素進入身體（可能只有一茶匙那麼多，但如果你想要做到精準動作，那一茶匙就太多了）。","《健身者、運動員呼吸訓練全書》",,"March 22, 2023 5:17 PM","March 22, 2023 5:17 PM",144,imac-fly,0
咖啡威力強大。經過一夜好眠，早晨喝一杯好咖啡對腦部功能大有助益，尤其能增進短期記憶。咖啡因刺激腎上腺素與多巴胺的分泌，讓腦部的訊號向四面八方發射，也能讓我們的動作與說話加速。如果你覺得焦慮、緊張或不堪負荷，心跳加速或不規律，或是前一晚睡得不好，就不要飲用含咖啡因的飲料，應該喝水或草本茶。,《突破生理限制的顛峰表現》,,"April 29, 2022 11:08 AM","April 29, 2022 11:08 AM",144,imac-fly,0
"雖然叫做協會，但是並沒有註冊成為法人，氛圍也比較像學生社團。那時候的藝立協，每週日下午在台北歷史悠久的紫藤廬茶館聚會。聚會的氛圍如何呢？現在投入新媒體《ＲＥＡＤｒ》的簡訊昌說，某一次有朋友到紫藤廬要參加藝立協的聚會，老闆順手指向角落說：「在那裡。每個人都在看筆記型電腦，但沒有人講話的那一群就是。」","《唐鳳：我所看待的自由與未來》",,"March 14, 2023 6:08 PM","March 14, 2023 6:08 PM",151,imac-fly,0
"我們也可以把自己的家庭或家族，轉變成一個鍛鍊和諧與正念的社區。我們可以一起練習注意呼吸，保持微笑，一起禪坐，或在正念中一起喝茶。如果社區有鐘，那也會是社區的一部分，因為鐘聲可以幫助我們練習；如果有蒲團，那也是社區的一部分；其他有助於我們練習正念的許多事物，都是社區的一部分，例如我們呼吸的空氣。要是住處靠近公園或河岸，我們可以在那裡享受步行禪。","《橘子禪》",,"April 16, 2023 11:44 PM","April 16, 2023 11:44 PM",174,imac-fly,0
