Name,Description,Note,Created,Last edited time,length,Created by,Days
培養能帶來平靜喜樂的情緒很重要。任何會干擾心靈平靜喜樂的情緒，我們都應該學著在萌芽之前就先避免。,《最後一次相遇，我們只談喜悅（暢銷新版）》,,"November 1, 2022 12:11 PM","May 4, 2023 10:03 PM",48,imac-fly,184
"如果我們自己無法微笑，也沒有能力促使他人微笑；如果我們自己沒有平靜，也不能對和平運動有所貢獻。","《橘子禪》",,"February 21, 2023 8:26 PM","February 21, 2023 8:26 PM",49,imac-fly,0
"平靜但是沒有動搖地重複自己想要達成的事情（那個目的地），然後就把駕駛的任務交付給潛意識去進行。","《如果我十五歲》",,"January 23, 2023 9:59 PM","January 23, 2023 9:59 PM",49,imac-fly,0
若你從冥想體驗到美好的平靜感之後，轉身就對你接觸到的第一個人失控抓狂，這冥想對你實在沒有多大益處。,《Headspace冥想正念手冊》,,"April 24, 2022 8:40 AM","May 4, 2023 9:58 PM",49,imac-fly,375
"我們雙唇輕淺的笑靨奇蹟似地助長覺察力，而且讓我們平靜。微笑讓我們以為早已失去的平靜回到我們身邊。","《橘子禪》",,"April 16, 2023 11:17 PM","April 16, 2023 11:17 PM",50,imac-fly,0
透過從眾所達成的合一並不強烈和激烈。它是平靜的，為常規所支配，而正因為如此，它常常不足以撫慰分離的焦慮。,《愛的藝術（史上最暢銷心理學不朽經典世紀新譯本）》,,"December 10, 2022 12:08 PM","April 5, 2023 9:24 AM",52,imac-fly,115
你心上的漣漪是你自己製造出來的，如果你讓你的心如如呈現它自身的樣子，它就會變得平靜。這樣的心稱為「大心」。,"《禪者的初心（暢銷全球五十週年紀念版）》",,"March 29, 2023 9:33 AM","May 4, 2023 10:03 PM",53,imac-fly,36
心越平靜，人就越自由、越強大。痛苦是一種脆弱，憤怒亦然。一旦屈服於痛苦及憤怒，人會因此受傷，而且逆來順受。,《沉思錄》,,"September 17, 2022 2:06 AM","September 17, 2022 2:06 AM",53,imac-fly,0
想像你的心智總是有一塊平靜、清澄的心田，不論生活中發生什麼事，你總是能夠回到那裡，你在那裡感到平和、放鬆。,《Headspace冥想正念手冊》,,"July 11, 2022 9:27 AM","July 11, 2022 9:27 AM",53,imac-fly,0
當孩子看到我們正在以一種引導和利用他們優點的方式來跟他們相處，就學會如何平靜地處理生起情緒化反應的那個時刻。,"《覺醒家庭》",,"February 18, 2023 9:46 AM","February 20, 2023 9:50 AM",54,imac-fly,2
沒有人規定，思考自己的人生是錯的。但偶爾暫停一下，很有價值。休息與平靜一下，通常可以更輕鬆地再背起這些背包。,"《我可能錯了：森林智者的最後一堂人生課》",,"January 20, 2023 6:29 PM","May 4, 2023 10:04 PM",54,imac-fly,104
們不能將長時間坐著與有意義的進步完全等同。因為有時我們或許坐了很久，但心念仍是渙散的，起伏不定且毫無平靜可言。,"《冥想【全球暢銷20年經典版】：認識內在自我，與外在世界和諧共處，獲得真正的滿足》",,"February 15, 2023 7:05 PM","May 4, 2023 10:04 PM",55,imac-fly,78
我投河時漂在水面上的樣子，不帶有絲毫的痛苦，而是安詳平靜地漂往另一個世界，請您將我這個樣子畫成一幅美麗的畫吧。,《理想的藝術家生活：楊照談夏目漱石（日本文學名家十講1）》,,"November 23, 2022 9:40 AM","May 4, 2023 10:04 PM",55,imac-fly,162
氣味改變人的心情，按照之前所建立的情緒聯結而使人平靜或興奮，這些作用並非因為氣味具有任何本質的或天生的藥理特性。,"《嗅覺之謎》",,"April 21, 2023 3:33 PM","May 4, 2023 10:04 PM",56,imac-fly,13
不說話本身，便能帶來極大的平靜。如果我們可以給自己帶來不思考的深沉寂靜，便能在那個寂靜中，找到美妙的光明與自由。,《不思量的藝術》,,"November 24, 2022 10:49 PM","November 24, 2022 10:49 PM",56,imac-fly,0
樂蒂，我已經得到為妳而死、為妳而犧牲的快樂了！如果能夠讓妳恢復生活的平靜和快樂，我將勇敢地死去，也將快樂地死去。,《少年維特的煩惱》,,"October 26, 2022 4:21 PM","October 26, 2022 4:21 PM",56,imac-fly,0
意志一旦有渴望，就引發矛盾。一切都是為了營造出這個毒藥般的平靜，讓人無憂無慮、心靈昏睡、槁木死灰，什麼都不多想。,《薛西弗斯的神話》,,"June 7, 2022 10:20 AM","June 7, 2022 10:20 AM",56,imac-fly,0
韓國的仙道文化學到了將死亡視為生命的完成，而不是結束。對仙道而言，昇華是人類可以體驗到的最美麗、最平靜的一種死亡。,"《我「決定」活到120歲》",,"February 20, 2023 10:50 AM","May 4, 2023 10:04 PM",57,imac-fly,73
棄絕者每天都能找到新的東西讓自己棄絕，往往得到的只是沮喪，而非平靜。他始終提醒大家，你該為自己著想，無須苦行或棄絕。,《享受吧！一個人的旅行》,,"November 2, 2022 9:10 AM","May 4, 2023 10:06 PM",58,imac-fly,183
"如果我們知道如何接受自己的憤怒，就已經擁有了些許平靜與喜悅；漸漸地，我們就可以將憤怒完全轉化成安詳、愛與善解人意。","《橘子禪》",,"April 16, 2023 11:31 PM","April 16, 2023 11:31 PM",59,imac-fly,0
"運動也能讓我們感到舒暢，這讓運動變得有樂趣。激烈運動後，我會感到敏銳、興奮、平靜和沒有痛楚，效果跟服用類鴉片差不多。","《天生不愛動》",,"January 31, 2023 1:22 PM","January 31, 2023 1:22 PM",60,imac-fly,0
如果我們練習注意呼吸，深觀自己的身體、感受、內心，還有心智運作的對象，那麼我們就在當下實踐了平靜。這就是正念分明的生活。,《橘子禪》,,"November 26, 2022 12:43 PM","November 26, 2022 12:43 PM",60,imac-fly,0
"刻意放慢說話或動作的速度，都有助於紓解怒氣。當我們慢下來，就有機會覺察自己的感受，進而平靜下來，不被孩子的情緒牽著走。","《成為孩子的安全基地》",,"April 27, 2023 12:38 PM","April 27, 2023 12:38 PM",61,imac-fly,0
"試試這句肯定語：我棲息在寧靜與優雅中。我感到平靜、充實、快樂。我棲身在自己的寧靜中心，感到平衡。重複這句，並且真心相信。","《每一天的呼吸冥想練習》",,"March 24, 2023 6:07 PM","March 24, 2023 6:07 PM",62,imac-fly,0
只要你的人生受到小我控制，就得不到真正的安適自在。你不可能感受到平靜或滿足，頂多在追尋到你渴望之物的時刻，得到短暫的滿足感。,《當下的力量（全新紀念版）》,,"November 14, 2022 12:19 PM","November 14, 2022 12:19 PM",62,imac-fly,0
這決定還是得你自己做，可是我會希望，你的心回復到平靜，你的臉也回復到我印象中，那一張仰著臉笑，最帥、或最漂亮的時候，再做決定。,"《解愛：重返莊子與詩歌經典，在愛裏獲得重生》",,"April 29, 2023 9:11 AM","May 4, 2023 10:05 PM",63,imac-fly,5
當我們可以找到內在的空間與平靜時，便能毫不費力地散發平靜與喜悅。我們也能夠在不言語的情況下幫助別人，創造一個更加療癒人心的環境。,《不思量的藝術》,,"November 24, 2022 10:49 PM","November 24, 2022 10:49 PM",64,imac-fly,0
心識（mind）和心性（heart）。物質利益無法為我們的內心帶來平靜，我們真的應該多注重內在的價值，這也是生而為人的真正意義。,《最後一次相遇，我們只談喜悅》,,"June 16, 2022 5:27 PM","May 4, 2023 10:04 PM",64,imac-fly,322
"我們有能力區分理智面與感情面。理智的一面，我們固然明白一件事問題嚴重，有待解決；但在內心深處感情的一面，我們一樣可以保持平靜。","《最後一次相遇，我們只談喜悅（暢銷新版）》",,"February 6, 2023 1:35 PM","February 6, 2023 1:35 PM",65,imac-fly,0
跑步結束後不僅能感到平靜，體內也會大量分泌腦內啡和多巴胺。運動可以告訴大腦，心率和血壓的增加並不意味著焦慮和恐慌，而是能帶來正能量。,《真正的快樂處方》,,"July 24, 2022 12:57 PM","July 24, 2022 12:57 PM",66,imac-fly,0
"做三次呼吸，讓你平靜下來，而你的平靜也會傳達給對方。然後，當你見到對方時，你知道自己將會是清新與平靜的，你可以把這些素質獻給對方。","《諦聽與愛語》",,"March 27, 2023 10:53 AM","March 27, 2023 10:53 AM",67,imac-fly,0
"食物端上桌，每個人都就座了，此時我們練習呼吸三次：「吸氣，我讓身體平靜；呼氣，我微笑。」像這樣呼吸三次後，我們就可以完全恢復自我。","《橘子禪》",,"January 24, 2023 12:41 AM","January 24, 2023 12:41 AM",67,imac-fly,0
你沒有音樂，但你確實能用自己的方式看見她，用你自己的方式捕捉她平靜又精力充沛的節奏，能用你自己的方式描繪她的喜悅。　　你有你自己的語言。,《開放水域》,,"July 6, 2022 4:02 PM","July 6, 2022 4:02 PM",68,imac-fly,0
物質利益無法為我們的內心帶來平靜，我們真的應該多注重內在的價值，這也是生而為人的真正意義。唯有如此，才可能擺脫煩惱，世界也才可能更和平。,《最後一次相遇，我們只談喜悅》,,"May 1, 2022 9:54 PM","May 4, 2023 10:05 PM",68,imac-fly,368
